epoch,raw_data_sleepMat,PulseOximeter_results
1473817352268,8933,115
1473817352288,8912,115
1473817352308,8907,115
1473817352328,8904,115
1473817352348,8908,115
1473817352368,8923,115
1473817352388,8933,115
1473817352408,8965,115
1473817352428,8999,115
1473817352448,9033,115
1473817352468,9045,115
1473817352488,9048,115
1473817352508,9076,115
1473817352528,9125,115
1473817352548,9192,115
1473817352568,9255,115
1473817352588,9288,115
1473817352608,9319,115
1473817352628,9328,115
1473817352648,9318,115
1473817352668,9334,115
1473817352688,9378,115
1473817352708,9440,115
1473817352728,9491,115
1473817352748,9492,115
1473817352768,9477,115
1473817352788,9436,115
1473817352808,9396,115
1473817352828,9379,115
1473817352848,9353,115
1473817352868,9364,115
1473817352888,9376,115
1473817352908,9390,115
1473817352928,9428,115
1473817352948,9460,115
1473817352968,9493,115
1473817352988,9511,115
1473817353008,9519,117
1473817353028,9539,117
1473817353048,9573,117
1473817353068,9642,117
1473817353088,9696,117
1473817353108,9741,117
1473817353128,9777,117
1473817353148,9788,117
1473817353168,9800,117
1473817353188,9810,117
1473817353208,9821,117
1473817353228,9874,117
1473817353248,9936,117
1473817353268,9977,117
1473817353288,9958,117
1473817353308,9905,117
1473817353328,9854,117
1473817353348,9816,117
1473817353368,9796,117
1473817353388,9782,117
1473817353408,9772,117
1473817353428,9792,117
1473817353448,9825,117
1473817353468,9860,117
1473817353488,9890,117
1473817353508,9911,117
1473817353528,9924,117
1473817353548,9953,117
1473817353568,9980,117
1473817353588,10019,117
1473817353608,10076,117
1473817353628,10124,117
1473817353648,10173,117
1473817353668,10192,117
1473817353688,10208,117
1473817353708,10190,117
1473817353728,10183,117
1473817353748,10181,117
1473817353768,10226,117
1473817353788,10304,117
1473817353808,10310,117
1473817353828,10254,117
1473817353848,10195,117
1473817353868,10141,117
1473817353888,10121,117
1473817353908,10087,117
1473817353928,10054,117
1473817353948,10058,117
1473817353968,10074,117
1473817353988,10091,117
1473817354008,10116,114
1473817354028,10137,114
1473817354048,10144,114
1473817354068,10138,114
1473817354088,10144,114
1473817354108,10153,114
1473817354128,10168,114
1473817354148,10202,114
1473817354168,10221,114
1473817354188,10236,114
1473817354208,10234,114
1473817354228,10207,114
1473817354248,10184,114
1473817354268,10190,114
1473817354288,10226,114
1473817354308,10288,114
1473817354328,10297,114
1473817354348,10269,114
1473817354368,10208,114
1473817354388,10127,114
1473817354408,10084,114
1473817354428,10029,114
1473817354448,9998,114
1473817354468,9983,114
1473817354488,9964,114
1473817354508,9956,114
1473817354528,9949,114
1473817354548,9944,114
1473817354568,9941,114
1473817354588,9930,114
1473817354608,9919,114
1473817354628,9895,114
1473817354648,9881,114
1473817354668,9891,114
1473817354688,9915,114
1473817354708,9945,114
1473817354728,9963,114
1473817354748,9944,114
1473817354768,9892,114
1473817354788,9834,114
1473817354808,9845,114
1473817354828,9889,114
1473817354848,9927,114
1473817354868,9919,114
1473817354888,9908,114
1473817354908,9835,114
1473817354928,9760,114
1473817354948,9718,114
1473817354968,9677,114
1473817354988,9644,114
1473817355008,9650,113
1473817355028,9659,113
1473817355048,9645,113
1473817355068,9648,113
1473817355088,9641,113
1473817355108,9642,113
1473817355128,9639,113
1473817355148,9599,113
1473817355168,9588,113
1473817355188,9589,113
1473817355208,9620,113
1473817355228,9648,113
1473817355248,9652,113
1473817355268,9642,113
1473817355288,9635,113
1473817355308,9603,113
1473817355328,9602,113
1473817355348,9627,113
1473817355368,9672,113
1473817355388,9689,113
1473817355408,9685,113
1473817355428,9664,113
1473817355448,9613,113
1473817355468,9560,113
1473817355488,9513,113
1473817355508,9468,113
1473817355528,9446,113
1473817355548,9431,113
1473817355568,9416,113
1473817355588,9419,113
1473817355608,9423,113
1473817355628,9431,113
1473817355648,9440,113
1473817355668,9430,113
1473817355688,9397,113
1473817355708,9365,113
1473817355728,9388,113
1473817355748,9418,113
1473817355768,9432,113
1473817355788,9453,113
1473817355808,9456,113
1473817355828,9445,113
1473817355848,9426,113
1473817355868,9402,113
1473817355888,9414,113
1473817355908,9455,113
1473817355928,9479,113
1473817355948,9490,113
1473817355968,9480,113
1473817355988,9440,113
1473817356008,9373,113
1473817356028,9329,113
1473817356048,9302,113
1473817356068,9274,113
1473817356088,9252,113
1473817356108,9240,113
1473817356128,9251,113
1473817356148,9282,113
1473817356168,9290,113
1473817356188,9312,113
1473817356208,9326,113
1473817356228,9311,113
1473817356248,9324,113
1473817356268,9347,113
1473817356288,9404,113
1473817356308,9447,113
1473817356328,9486,113
1473817356348,9521,113
1473817356368,9543,113
1473817356388,9550,113
1473817356408,9544,113
1473817356428,9549,113
1473817356448,9598,113
1473817356468,9656,113
1473817356488,9697,113
1473817356508,9707,113
1473817356528,9666,113
1473817356548,9625,113
1473817356568,9587,113
1473817356588,9558,113
1473817356608,9528,113
1473817356628,9510,113
1473817356648,9520,113
1473817356668,9518,113
1473817356688,9536,113
1473817356708,9567,113
1473817356728,9561,113
1473817356748,9606,113
1473817356768,9612,113
1473817356788,9608,113
1473817356808,9640,113
1473817356828,9672,113
1473817356848,9705,113
1473817356868,9738,113
1473817356888,9749,113
1473817356908,9772,113
1473817356928,9797,113
1473817356948,9784,113
1473817356968,9785,113
1473817356988,9808,113
1473817357008,9853,113
1473817357028,9915,113
1473817357048,9952,113
1473817357068,9920,113
1473817357088,9856,113
1473817357108,9808,113
1473817357128,9774,113
1473817357148,9730,113
1473817357168,9714,113
1473817357188,9713,113
1473817357208,9724,113
1473817357228,9736,113
1473817357248,9738,113
1473817357268,9760,113
1473817357288,9790,113
1473817357308,9816,113
1473817357328,9832,113
1473817357348,9846,113
1473817357368,9867,113
1473817357388,9922,113
1473817357408,9968,113
1473817357428,10012,113
1473817357448,10044,113
1473817357468,10101,113
1473817357488,10113,113
1473817357508,10107,113
1473817357528,10116,113
1473817357548,10128,113
1473817357568,10176,113
1473817357588,10264,113
1473817357608,10274,113
1473817357628,10224,113
1473817357648,10162,113
1473817357668,10130,113
1473817357688,10124,113
1473817357708,10105,113
1473817357728,10112,113
1473817357748,10124,113
1473817357768,10143,113
1473817357788,10164,113
1473817357808,10178,113
1473817357828,10193,113
1473817357848,10214,113
1473817357868,10235,113
1473817357888,10265,113
1473817357908,10282,113
1473817357928,10322,113
1473817357948,10355,113
1473817357968,10366,113
1473817357988,10396,113
1473817358008,10426,112
1473817358028,10468,112
1473817358048,10456,112
1473817358068,10437,112
1473817358088,10452,112
1473817358108,10474,112
1473817358128,10531,112
1473817358148,10569,112
1473817358168,10532,112
1473817358188,10464,112
1473817358208,10390,112
1473817358228,10337,112
1473817358248,10304,112
1473817358268,10254,112
1473817358288,10227,112
1473817358308,10223,112
1473817358328,10225,112
1473817358348,10229,112
1473817358368,10224,112
1473817358388,10227,112
1473817358408,10240,112
1473817358428,10233,112
1473817358448,10230,112
1473817358468,10227,112
1473817358488,10238,112
1473817358508,10264,112
1473817358528,10274,112
1473817358548,10274,112
1473817358568,10270,112
1473817358588,10249,112
1473817358608,10226,112
1473817358628,10183,112
1473817358648,10170,112
1473817358668,10190,112
1473817358688,10209,112
1473817358708,10226,112
1473817358728,10205,112
1473817358748,10154,112
1473817358768,10075,112
1473817358788,9986,112
1473817358808,9962,112
1473817358828,9916,112
1473817358848,9888,112
1473817358868,9868,112
1473817358888,9823,112
1473817358908,9802,112
1473817358928,9800,112
1473817358948,9798,112
1473817358968,9805,112
1473817358988,9789,112
1473817359008,9757,111
1473817359028,9749,111
1473817359048,9756,111
1473817359068,9773,111
1473817359088,9781,111
1473817359108,9806,111
1473817359128,9816,111
1473817359148,9803,111
1473817359168,9777,111
1473817359188,9733,111
1473817359208,9734,111
1473817359228,9754,111
1473817359248,9787,111
1473817359268,9808,111
1473817359288,9791,111
1473817359308,9773,111
1473817359328,9722,111
1473817359348,9662,111
1473817359368,9616,111
1473817359388,9571,111
1473817359408,9540,111
1473817359428,9528,111
1473817359448,9506,111
1473817359468,9494,111
1473817359488,9482,111
1473817359508,9480,111
1473817359528,9499,111
1473817359548,9491,111
1473817359568,9461,111
1473817359588,9446,111
1473817359608,9456,111
1473817359628,9483,111
1473817359648,9492,111
1473817359668,9497,111
1473817359688,9493,111
1473817359708,9488,111
1473817359728,9486,111
1473817359748,9447,111
1473817359768,9424,111
1473817359788,9441,111
1473817359808,9470,111
1473817359828,9492,111
1473817359848,9479,111
1473817359868,9452,111
1473817359888,9395,111
1473817359908,9321,111
1473817359928,9287,111
1473817359948,9251,111
1473817359968,9234,111
1473817359988,9214,111
1473817360008,9189,111
1473817360028,9172,111
1473817360048,9174,111
1473817360068,9194,111
1473817360088,9225,111
1473817360108,9219,111
1473817360128,9194,111
1473817360148,9161,111
1473817360168,9169,111
1473817360188,9200,111
1473817360208,9213,111
1473817360228,9221,111
1473817360248,9237,111
1473817360268,9240,111
1473817360288,9216,111
1473817360308,9188,111
1473817360328,9198,111
1473817360348,9218,111
1473817360368,9255,111
1473817360388,9298,111
1473817360408,9312,111
1473817360428,9323,111
1473817360448,9296,111
1473817360468,9239,111
1473817360488,9212,111
1473817360508,9182,111
1473817360528,9157,111
1473817360548,9165,111
1473817360568,9166,111
1473817360588,9176,111
1473817360608,9183,111
1473817360628,9208,111
1473817360648,9243,111
1473817360668,9246,111
1473817360688,9218,111
1473817360708,9264,111
1473817360728,9294,111
1473817360748,9345,111
1473817360768,9403,111
1473817360788,9429,111
1473817360808,9450,111
1473817360828,9457,111
1473817360848,9487,111
1473817360868,9487,111
1473817360888,9482,111
1473817360908,9491,111
1473817360928,9541,111
1473817360948,9622,111
1473817360968,9637,111
1473817360988,9612,111
1473817361008,9552,113
1473817361028,9504,113
1473817361048,9483,113
1473817361068,9456,113
1473817361088,9432,113
1473817361108,9436,113
1473817361128,9439,113
1473817361148,9456,113
1473817361168,9474,113
1473817361188,9482,113
1473817361208,9493,113
1473817361228,9529,113
1473817361248,9536,113
1473817361268,9573,113
1473817361288,9615,113
1473817361308,9649,113
1473817361328,9692,113
1473817361348,9700,113
1473817361368,9733,113
1473817361388,9798,113
1473817361408,9801,113
1473817361428,9761,113
1473817361448,9788,113
1473817361468,9838,113
1473817361488,9894,113
1473817361508,9929,113
1473817361528,9908,113
1473817361548,9871,113
1473817361568,9854,113
1473817361588,9810,113
1473817361608,9794,113
1473817361628,9784,113
1473817361648,9783,113
1473817361668,9800,113
1473817361688,9831,113
1473817361708,9866,113
1473817361728,9899,113
1473817361748,9932,113
1473817361768,9967,113
1473817361788,10010,113
1473817361808,10040,113
1473817361828,10089,113
1473817361848,10136,113
1473817361868,10186,113
1473817361888,10247,113
1473817361908,10286,113
1473817361928,10333,113
1473817361948,10362,113
1473817361968,10369,113
1473817361988,10376,113
1473817362008,10367,113
1473817362028,10410,113
1473817362048,10502,113
1473817362068,10529,113
1473817362088,10495,113
1473817362108,10460,113
1473817362128,10446,113
1473817362148,10445,113
1473817362168,10428,113
1473817362188,10430,113
1473817362208,10433,113
1473817362228,10442,113
1473817362248,10461,113
1473817362268,10472,113
1473817362288,10503,113
1473817362308,10511,113
1473817362328,10512,113
1473817362348,10512,113
1473817362368,10497,113
1473817362388,10496,113
1473817362408,10513,113
1473817362428,10530,113
1473817362448,10548,113
1473817362468,10562,113
1473817362488,10546,113
1473817362508,10525,113
1473817362528,10481,113
1473817362548,10482,113
1473817362568,10506,113
1473817362588,10538,113
1473817362608,10547,113
1473817362628,10498,113
1473817362648,10400,113
1473817362668,10348,113
1473817362688,10293,113
1473817362708,10250,113
1473817362728,10225,113
1473817362748,10207,113
1473817362768,10190,113
1473817362788,10165,113
1473817362808,10152,113
1473817362828,10139,113
1473817362848,10142,113
1473817362868,10146,113
1473817362888,10120,113
1473817362908,10098,113
1473817362928,10079,113
1473817362948,10084,113
1473817362968,10090,113
1473817362988,10082,113
1473817363008,10085,113
1473817363028,10072,113
1473817363048,10043,113
1473817363068,10005,113
1473817363088,9997,113
1473817363108,10024,113
1473817363128,10072,113
1473817363148,10078,113
1473817363168,10044,113
1473817363188,9964,113
1473817363208,9890,113
1473817363228,9854,113
1473817363248,9822,113
1473817363268,9771,113
1473817363288,9725,113
1473817363308,9730,113
1473817363328,9726,113
1473817363348,9723,113
1473817363368,9736,113
1473817363388,9739,113
1473817363408,9750,113
1473817363428,9730,113
1473817363448,9713,113
1473817363468,9707,113
1473817363488,9743,113
1473817363508,9784,113
1473817363528,9754,113
1473817363548,9754,113
1473817363568,9751,113
1473817363588,9720,113
1473817363608,9676,113
1473817363628,9664,113
1473817363648,9671,113
1473817363668,9723,113
1473817363688,9739,113
1473817363708,9710,113
1473817363728,9666,113
1473817363748,9588,113
1473817363768,9537,113
1473817363788,9513,113
1473817363808,9486,113
1473817363828,9476,113
1473817363848,9470,113
1473817363868,9464,113
1473817363888,9459,113
1473817363908,9458,113
1473817363928,9479,113
1473817363948,9477,113
1473817363968,9444,113
1473817363988,9397,113
1473817364008,9372,113
1473817364028,9423,113
1473817364048,9482,113
1473817364068,9476,113
1473817364088,9471,113
1473817364108,9501,113
1473817364128,9539,113
1473817364148,9544,113
1473817364168,9549,113
1473817364188,9614,113
1473817364208,9672,113
1473817364228,9698,113
1473817364248,9692,113
1473817364268,9663,113
1473817364288,9608,113
1473817364308,9579,113
1473817364328,9590,113
1473817364348,9591,113
1473817364368,9578,113
1473817364388,9576,113
1473817364408,9570,113
1473817364428,9567,113
1473817364448,9582,113
1473817364468,9610,113
1473817364488,9629,113
1473817364508,9631,113
1473817364528,9620,113
1473817364548,9630,113
1473817364568,9641,113
1473817364588,9672,113
1473817364608,9694,113
1473817364628,9698,113
1473817364648,9684,113
1473817364668,9654,113
1473817364688,9590,113
1473817364708,9557,113
1473817364728,9555,113
1473817364748,9541,113
1473817364768,9514,113
1473817364788,9478,113
1473817364808,9425,113
1473817364828,9351,113
1473817364848,9316,113
1473817364868,9289,113
1473817364888,9256,113
1473817364908,9258,113
1473817364928,9256,113
1473817364948,9274,113
1473817364968,9275,113
1473817364988,9244,113
1473817365008,9249,113
1473817365028,9288,113
1473817365048,9268,113
1473817365068,9248,113
1473817365088,9247,113
1473817365108,9272,113
1473817365128,9293,113
1473817365148,9314,113
1473817365168,9326,113
1473817365188,9298,113
1473817365208,9264,113
1473817365228,9260,113
1473817365248,9277,113
1473817365268,9297,113
1473817365288,9301,113
1473817365308,9285,113
1473817365328,9245,113
1473817365348,9186,113
1473817365368,9117,113
1473817365388,9088,113
1473817365408,9058,113
1473817365428,9039,113
1473817365448,9019,113
1473817365468,8978,113
1473817365488,8988,113
1473817365508,9003,113
1473817365528,8985,113
1473817365548,8960,113
1473817365568,8954,113
1473817365588,8927,113
1473817365608,8921,113
1473817365628,8938,113
1473817365648,8948,113
1473817365668,8977,113
1473817365688,8974,113
1473817365708,8956,113
1473817365728,8929,113
1473817365748,8897,113
1473817365768,8912,113
1473817365788,8958,113
1473817365808,8980,113
1473817365828,8985,113
1473817365848,8988,113
